input1	synset1ID	synset1Cat	synset1Class	synset1Hypernyms	input2	synset2ID	synset2Cat	synset2Class	synset2Hypernyms	SimplePath	LeacockAndChodorow	WuAndPalmer	Resnik	Lin	JiangAndConrath
gedankenvoll	549.0	adj	Gefuehl	[deprimiert, elegisch, melancholisch, schwermütig]	grausam	704.0	adj	Gefuehl	[peinigend]	0.65	0.31699	0.22222	0.15814	0.27557	0.58428
gedankenvoll	549.0	adj	Gefuehl	[deprimiert, elegisch, melancholisch, schwermütig]	grausam	4557.0	adj	Verhalten	[brutal, gewalttätig]	0.55	0.2437	0.0	0.0	0.0	0.44848
gedankenvoll	548.0	adj	Verhalten	[charakterspezifisch]	schauerlich	799.0	adj	Gefuehl	[beängstigend]	0.6	0.2783	0.0	0.0	0.0	0.46672
gedankenvoll	548.0	adj	Verhalten	[charakterspezifisch]	schauerlich	96289.0	adj	Allgemein	[bös, böse]	0.6	0.2783	0.0	0.0	0.0	0.45801
gedankenvoll	549.0	adj	Gefuehl	[deprimiert, elegisch, melancholisch, schwermütig]	schauerlich	799.0	adj	Gefuehl	[beängstigend]	0.6	0.2783	0.2	0.15814	0.24763	0.51954
gedankenvoll	549.0	adj	Gefuehl	[deprimiert, elegisch, melancholisch, schwermütig]	schauerlich	96289.0	adj	Allgemein	[bös, böse]	0.5	0.21239	0.0	0.0	0.0	0.35269
gedankenvoll					gr��lich										
gedankenvoll	548.0	adj	Verhalten	[charakterspezifisch]	dumpf	108344.0	adj	Relation	[unklar]	0.6	0.2783	0.0	0.0	0.0	0.50433
gedankenvoll	548.0	adj	Verhalten	[charakterspezifisch]	dumpf	3150.0	adj	Perzeption	[dunkel]	0.65	0.31699	0.0	0.0	0.0	0.5141
gedankenvoll	548.0	adj	Verhalten	[charakterspezifisch]	dumpf	107490.0	adj	Gefuehl	[langweilig, uninteressant]	0.65	0.31699	0.0	0.0	0.0	0.50665
gedankenvoll	548.0	adj	Verhalten	[charakterspezifisch]	dumpf	108346.0	adj	Perzeption	[miefig, moderig, modrig, muffig]	0.65	0.31699	0.0	0.0	0.0	0.50442
gedankenvoll	549.0	adj	Gefuehl	[deprimiert, elegisch, melancholisch, schwermütig]	dumpf	108344.0	adj	Relation	[unklar]	0.5	0.21239	0.0	0.0	0.0	0.399
gedankenvoll	549.0	adj	Gefuehl	[deprimiert, elegisch, melancholisch, schwermütig]	dumpf	3150.0	adj	Perzeption	[dunkel]	0.55	0.2437	0.0	0.0	0.0	0.40878
gedankenvoll	549.0	adj	Gefuehl	[deprimiert, elegisch, melancholisch, schwermütig]	dumpf	107490.0	adj	Gefuehl	[langweilig, uninteressant]	0.65	0.31699	0.22222	0.15814	0.26415	0.55947
gedankenvoll	549.0	adj	Gefuehl	[deprimiert, elegisch, melancholisch, schwermütig]	dumpf	108346.0	adj	Perzeption	[miefig, moderig, modrig, muffig]	0.55	0.2437	0.0	0.0	0.0	0.39909
gedankenvoll					gl�hend										
b�s					seltsam										
b�s					finster										
b�s					grauenvoll										
b�s					d�ster										
b�s					grausam										
b�s					schauerlich										
b�s					gr��lich										
b�s					dumpf										
b�s					gl�hend										
seltsam	367.0	adj	Allgemein	[sonderbar]	finster	96494.0	adj	Allgemein	[negativ, schlecht]	0.7	0.36085	0.25	0.07656	0.2023	0.69811
seltsam	367.0	adj	Allgemein	[sonderbar]	finster	96493.0	adj	Relation	[ungeheuer, unheimlich] , [ungewiss, ungewiß]	0.6	0.2783	0.0	0.0	0.0	0.56586
seltsam	367.0	adj	Allgemein	[sonderbar]	finster	3022.0	adj	Perzeption	[dunkel]	0.55	0.2437	0.0	0.0	0.0	0.59129
seltsam	367.0	adj	Allgemein	[sonderbar]	finster	96492.0	adj	Gefuehl	[trüb, trübe]	0.55	0.2437	0.0	0.0	0.0	0.62529
seltsam	650.0	adj	Gefuehl	[verwirrt]	finster	96494.0	adj	Allgemein	[negativ, schlecht]	0.6	0.2783	0.0	0.0	0.0	0.59566
seltsam	650.0	adj	Gefuehl	[verwirrt]	finster	96493.0	adj	Relation	[ungeheuer, unheimlich] , [ungewiss, ungewiß]	0.6	0.2783	0.2	0.15814	0.34376	0.69811
seltsam	650.0	adj	Gefuehl	[verwirrt]	finster	3022.0	adj	Perzeption	[dunkel]	0.55	0.2437	0.0	0.0	0.0	0.5654
seltsam	650.0	adj	Gefuehl	[verwirrt]	finster	96492.0	adj	Gefuehl	[trüb, trübe]	0.65	0.31699	0.22222	0.15814	0.39475	0.75754
seltsam	821.0	adj	Gefuehl	[Gefühl erweckend]	finster	96494.0	adj	Allgemein	[negativ, schlecht]	0.65	0.31699	0.0	0.0	0.0	0.63668
seltsam	821.0	adj	Gefuehl	[Gefühl erweckend]	finster	96493.0	adj	Relation	[ungeheuer, unheimlich] , [ungewiss, ungewiß]	0.75	0.41148	0.44444	0.19127	0.45648	0.77226
seltsam	821.0	adj	Gefuehl	[Gefühl erweckend]	finster	3022.0	adj	Perzeption	[dunkel]	0.6	0.2783	0.0	0.0	0.0	0.60642
seltsam	821.0	adj	Gefuehl	[Gefühl erweckend]	finster	96492.0	adj	Gefuehl	[trüb, trübe]	0.8	0.47137	0.5	0.19127	0.53192	0.83169
seltsam	367.0	adj	Allgemein	[sonderbar]	grauenvoll	814.0	adj	Gefuehl	[Grauen erregend, grauenerregend]	0.5	0.21239	0.0	0.0	0.0	0.56545
seltsam	650.0	adj	Gefuehl	[verwirrt]	grauenvoll	814.0	adj	Gefuehl	[Grauen erregend, grauenerregend]	0.6	0.2783	0.2	0.15814	0.34345	0.6977
seltsam	821.0	adj	Gefuehl	[Gefühl erweckend]	grauenvoll	814.0	adj	Gefuehl	[Grauen erregend, grauenerregend]	0.75	0.41148	0.44444	0.19127	0.45603	0.77185
seltsam					d�ster										
seltsam	367.0	adj	Allgemein	[sonderbar]	grausam	704.0	adj	Gefuehl	[peinigend]	0.6	0.2783	0.0	0.0	0.0	0.57977
seltsam	367.0	adj	Allgemein	[sonderbar]	grausam	4557.0	adj	Verhalten	[brutal, gewalttätig]	0.65	0.31699	0.22222	0.07656	0.19241	0.67867
seltsam	650.0	adj	Gefuehl	[verwirrt]	grausam	704.0	adj	Gefuehl	[peinigend]	0.7	0.36085	0.25	0.15814	0.35447	0.71202
seltsam	650.0	adj	Gefuehl	[verwirrt]	grausam	4557.0	adj	Verhalten	[brutal, gewalttätig]	0.6	0.2783	0.0	0.0	0.0	0.57622
seltsam	821.0	adj	Gefuehl	[Gefühl erweckend]	grausam	704.0	adj	Gefuehl	[peinigend]	0.85	0.54466	0.57143	0.19127	0.47215	0.78617
seltsam	821.0	adj	Gefuehl	[Gefühl erweckend]	grausam	4557.0	adj	Verhalten	[brutal, gewalttätig]	0.65	0.31699	0.0	0.0	0.0	0.61724
seltsam	367.0	adj	Allgemein	[sonderbar]	schauerlich	799.0	adj	Gefuehl	[beängstigend]	0.55	0.2437	0.0	0.0	0.0	0.51503
seltsam	367.0	adj	Allgemein	[sonderbar]	schauerlich	96289.0	adj	Allgemein	[bös, böse]	0.65	0.31699	0.22222	0.07656	0.15508	0.58287
seltsam	650.0	adj	Gefuehl	[verwirrt]	schauerlich	799.0	adj	Gefuehl	[beängstigend]	0.65	0.31699	0.22222	0.15814	0.30955	0.64728
seltsam	650.0	adj	Gefuehl	[verwirrt]	schauerlich	96289.0	adj	Allgemein	[bös, böse]	0.55	0.2437	0.0	0.0	0.0	0.48042
seltsam	821.0	adj	Gefuehl	[Gefühl erweckend]	schauerlich	799.0	adj	Gefuehl	[beängstigend]	0.8	0.47137	0.5	0.19127	0.40709	0.72143
seltsam	821.0	adj	Gefuehl	[Gefühl erweckend]	schauerlich	96289.0	adj	Allgemein	[bös, böse]	0.6	0.2783	0.0	0.0	0.0	0.52144
seltsam					gr��lich										
seltsam	367.0	adj	Allgemein	[sonderbar]	dumpf	108344.0	adj	Relation	[unklar]	0.55	0.2437	0.0	0.0	0.0	0.55263
seltsam	367.0	adj	Allgemein	[sonderbar]	dumpf	3150.0	adj	Perzeption	[dunkel]	0.6	0.2783	0.0	0.0	0.0	0.56241
seltsam	367.0	adj	Allgemein	[sonderbar]	dumpf	107490.0	adj	Gefuehl	[langweilig, uninteressant]	0.6	0.2783	0.0	0.0	0.0	0.55495
seltsam	367.0	adj	Allgemein	[sonderbar]	dumpf	108346.0	adj	Perzeption	[miefig, moderig, modrig, muffig]	0.6	0.2783	0.0	0.0	0.0	0.55272
seltsam	650.0	adj	Gefuehl	[verwirrt]	dumpf	108344.0	adj	Relation	[unklar]	0.55	0.2437	0.0	0.0	0.0	0.52674
seltsam	650.0	adj	Gefuehl	[verwirrt]	dumpf	3150.0	adj	Perzeption	[dunkel]	0.6	0.2783	0.0	0.0	0.0	0.53652
seltsam	650.0	adj	Gefuehl	[verwirrt]	dumpf	107490.0	adj	Gefuehl	[langweilig, uninteressant]	0.7	0.36085	0.25	0.15814	0.3358	0.6872
seltsam	650.0	adj	Gefuehl	[verwirrt]	dumpf	108346.0	adj	Perzeption	[miefig, moderig, modrig, muffig]	0.6	0.2783	0.0	0.0	0.0	0.52683
seltsam	821.0	adj	Gefuehl	[Gefühl erweckend]	dumpf	108344.0	adj	Relation	[unklar]	0.6	0.2783	0.0	0.0	0.0	0.56776
seltsam	821.0	adj	Gefuehl	[Gefühl erweckend]	dumpf	3150.0	adj	Perzeption	[dunkel]	0.65	0.31699	0.0	0.0	0.0	0.57754
seltsam	821.0	adj	Gefuehl	[Gefühl erweckend]	dumpf	107490.0	adj	Gefuehl	[langweilig, uninteressant]	0.85	0.54466	0.57143	0.19127	0.4449	0.76135
seltsam	821.0	adj	Gefuehl	[Gefühl erweckend]	dumpf	108346.0	adj	Perzeption	[miefig, moderig, modrig, muffig]	0.65	0.31699	0.0	0.0	0.0	0.56785
seltsam					gl�hend										
finster	96494.0	adj	Allgemein	[negativ, schlecht]	grauenvoll	814.0	adj	Gefuehl	[Grauen erregend, grauenerregend]	0.5	0.21239	0.0	0.0	0.0	0.5655
finster	96493.0	adj	Relation	[ungeheuer, unheimlich] , [ungewiss, ungewiß]	grauenvoll	814.0	adj	Gefuehl	[Grauen erregend, grauenerregend]	0.8	0.47137	0.66667	0.29948	0.61094	0.80929
finster	3022.0	adj	Perzeption	[dunkel]	grauenvoll	814.0	adj	Gefuehl	[Grauen erregend, grauenerregend]	0.45	0.18381	0.0	0.0	0.0	0.53524
finster	96492.0	adj	Gefuehl	[trüb, trübe]	grauenvoll	814.0	adj	Gefuehl	[Grauen erregend, grauenerregend]	0.65	0.31699	0.36364	0.19127	0.44402	0.7605
finster					d�ster										
finster	96494.0	adj	Allgemein	[negativ, schlecht]	grausam	704.0	adj	Gefuehl	[peinigend]	0.6	0.2783	0.0	0.0	0.0	0.57981
finster	96494.0	adj	Allgemein	[negativ, schlecht]	grausam	4557.0	adj	Verhalten	[brutal, gewalttätig]	0.85	0.54466	0.66667	0.22136	0.55641	0.82352
finster	96493.0	adj	Relation	[ungeheuer, unheimlich] , [ungewiss, ungewiß]	grausam	704.0	adj	Gefuehl	[peinigend]	0.7	0.36085	0.4	0.19127	0.40193	0.71539
finster	96493.0	adj	Relation	[ungeheuer, unheimlich] , [ungewiss, ungewiß]	grausam	4557.0	adj	Verhalten	[brutal, gewalttätig]	0.6	0.2783	0.0	0.0	0.0	0.54647
finster	3022.0	adj	Perzeption	[dunkel]	grausam	704.0	adj	Gefuehl	[peinigend]	0.55	0.2437	0.0	0.0	0.0	0.54955
finster	3022.0	adj	Perzeption	[dunkel]	grausam	4557.0	adj	Verhalten	[brutal, gewalttätig]	0.55	0.2437	0.0	0.0	0.0	0.5719
finster	96492.0	adj	Gefuehl	[trüb, trübe]	grausam	704.0	adj	Gefuehl	[peinigend]	0.75	0.41148	0.44444	0.19127	0.45928	0.77482
finster	96492.0	adj	Gefuehl	[trüb, trübe]	grausam	4557.0	adj	Verhalten	[brutal, gewalttätig]	0.55	0.2437	0.0	0.0	0.0	0.6059
finster	96494.0	adj	Allgemein	[negativ, schlecht]	schauerlich	799.0	adj	Gefuehl	[beängstigend]	0.55	0.2437	0.0	0.0	0.0	0.51507
finster	96494.0	adj	Allgemein	[negativ, schlecht]	schauerlich	96289.0	adj	Allgemein	[bös, böse]	0.85	0.54466	0.66667	0.22136	0.44843	0.72772
finster	96493.0	adj	Relation	[ungeheuer, unheimlich] , [ungewiss, ungewiß]	schauerlich	799.0	adj	Gefuehl	[beängstigend]	0.85	0.54466	0.72727	0.29948	0.55396	0.75887
finster	96493.0	adj	Relation	[ungeheuer, unheimlich] , [ungewiss, ungewiß]	schauerlich	96289.0	adj	Allgemein	[bös, böse]	0.55	0.2437	0.0	0.0	0.0	0.45067
finster	3022.0	adj	Perzeption	[dunkel]	schauerlich	799.0	adj	Gefuehl	[beängstigend]	0.5	0.21239	0.0	0.0	0.0	0.48481
finster	3022.0	adj	Perzeption	[dunkel]	schauerlich	96289.0	adj	Allgemein	[bös, böse]	0.5	0.21239	0.0	0.0	0.0	0.4761
finster	96492.0	adj	Gefuehl	[trüb, trübe]	schauerlich	799.0	adj	Gefuehl	[beängstigend]	0.7	0.36085	0.4	0.19127	0.39749	0.71008
finster	96492.0	adj	Gefuehl	[trüb, trübe]	schauerlich	96289.0	adj	Allgemein	[bös, böse]	0.5	0.21239	0.0	0.0	0.0	0.5101
finster					gr��lich										
finster	96494.0	adj	Allgemein	[negativ, schlecht]	dumpf	108344.0	adj	Relation	[unklar]	0.55	0.2437	0.0	0.0	0.0	0.55268
finster	96494.0	adj	Allgemein	[negativ, schlecht]	dumpf	3150.0	adj	Perzeption	[dunkel]	0.6	0.2783	0.0	0.0	0.0	0.56245
finster	96494.0	adj	Allgemein	[negativ, schlecht]	dumpf	107490.0	adj	Gefuehl	[langweilig, uninteressant]	0.6	0.2783	0.0	0.0	0.0	0.555
finster	96494.0	adj	Allgemein	[negativ, schlecht]	dumpf	108346.0	adj	Perzeption	[miefig, moderig, modrig, muffig]	0.6	0.2783	0.0	0.0	0.0	0.55277
finster	96493.0	adj	Relation	[ungeheuer, unheimlich] , [ungewiss, ungewiß]	dumpf	108344.0	adj	Relation	[unklar]	0.65	0.31699	0.22222	0.08318	0.16536	0.58017
finster	96493.0	adj	Relation	[ungeheuer, unheimlich] , [ungewiss, ungewiß]	dumpf	3150.0	adj	Perzeption	[dunkel]	0.6	0.2783	0.0	0.0	0.0	0.50676
finster	96493.0	adj	Relation	[ungeheuer, unheimlich] , [ungewiss, ungewiß]	dumpf	107490.0	adj	Gefuehl	[langweilig, uninteressant]	0.7	0.36085	0.4	0.19127	0.38201	0.69058
finster	96493.0	adj	Relation	[ungeheuer, unheimlich] , [ungewiss, ungewiß]	dumpf	108346.0	adj	Perzeption	[miefig, moderig, modrig, muffig]	0.6	0.2783	0.0	0.0	0.0	0.49708
finster	3022.0	adj	Perzeption	[dunkel]	dumpf	108344.0	adj	Relation	[unklar]	0.5	0.21239	0.0	0.0	0.0	0.52242
finster	3022.0	adj	Perzeption	[dunkel]	dumpf	3150.0	adj	Perzeption	[dunkel]	0.65	0.31699	0.22222	0.1853	0.39611	0.7175
finster	3022.0	adj	Perzeption	[dunkel]	dumpf	107490.0	adj	Gefuehl	[langweilig, uninteressant]	0.55	0.2437	0.0	0.0	0.0	0.52474
finster	3022.0	adj	Perzeption	[dunkel]	dumpf	108346.0	adj	Perzeption	[miefig, moderig, modrig, muffig]	0.65	0.31699	0.22222	0.1853	0.38807	0.70781
finster	96492.0	adj	Gefuehl	[trüb, trübe]	dumpf	108344.0	adj	Relation	[unklar]	0.5	0.21239	0.0	0.0	0.0	0.55642
finster	96492.0	adj	Gefuehl	[trüb, trübe]	dumpf	3150.0	adj	Perzeption	[dunkel]	0.55	0.2437	0.0	0.0	0.0	0.56619
finster	96492.0	adj	Gefuehl	[trüb, trübe]	dumpf	107490.0	adj	Gefuehl	[langweilig, uninteressant]	0.75	0.41148	0.44444	0.19127	0.43346	0.75001
finster	96492.0	adj	Gefuehl	[trüb, trübe]	dumpf	108346.0	adj	Perzeption	[miefig, moderig, modrig, muffig]	0.55	0.2437	0.0	0.0	0.0	0.55651
finster					gl�hend										
grauenvoll					d�ster										
grauenvoll	814.0	adj	Gefuehl	[Grauen erregend, grauenerregend]	grausam	704.0	adj	Gefuehl	[peinigend]	0.7	0.36085	0.4	0.19127	0.40158	0.71498
grauenvoll	814.0	adj	Gefuehl	[Grauen erregend, grauenerregend]	grausam	4557.0	adj	Verhalten	[brutal, gewalttätig]	0.5	0.21239	0.0	0.0	0.0	0.54606
grauenvoll	814.0	adj	Gefuehl	[Grauen erregend, grauenerregend]	schauerlich	799.0	adj	Gefuehl	[beängstigend]	0.85	0.54466	0.72727	0.29948	0.55354	0.75846
grauenvoll	814.0	adj	Gefuehl	[Grauen erregend, grauenerregend]	schauerlich	96289.0	adj	Allgemein	[bös, böse]	0.45	0.18381	0.0	0.0	0.0	0.45026
grauenvoll					gr��lich										
grauenvoll	814.0	adj	Gefuehl	[Grauen erregend, grauenerregend]	dumpf	108344.0	adj	Relation	[unklar]	0.45	0.18381	0.0	0.0	0.0	0.49658
grauenvoll	814.0	adj	Gefuehl	[Grauen erregend, grauenerregend]	dumpf	3150.0	adj	Perzeption	[dunkel]	0.5	0.21239	0.0	0.0	0.0	0.50635
grauenvoll	814.0	adj	Gefuehl	[Grauen erregend, grauenerregend]	dumpf	107490.0	adj	Gefuehl	[langweilig, uninteressant]	0.7	0.36085	0.4	0.19127	0.38169	0.69017
grauenvoll	814.0	adj	Gefuehl	[Grauen erregend, grauenerregend]	dumpf	108346.0	adj	Perzeption	[miefig, moderig, modrig, muffig]	0.5	0.21239	0.0	0.0	0.0	0.49667
grauenvoll					gl�hend										
d�ster					grausam										
d�ster					schauerlich										
d�ster					gr��lich										
d�ster					dumpf										
d�ster					gl�hend										
grausam	704.0	adj	Gefuehl	[peinigend]	schauerlich	799.0	adj	Gefuehl	[beängstigend]	0.75	0.41148	0.44444	0.19127	0.36314	0.66456
grausam	704.0	adj	Gefuehl	[peinigend]	schauerlich	96289.0	adj	Allgemein	[bös, böse]	0.55	0.2437	0.0	0.0	0.0	0.46458
grausam	4557.0	adj	Verhalten	[brutal, gewalttätig]	schauerlich	799.0	adj	Gefuehl	[beängstigend]	0.55	0.2437	0.0	0.0	0.0	0.49563
grausam	4557.0	adj	Verhalten	[brutal, gewalttätig]	schauerlich	96289.0	adj	Allgemein	[bös, böse]	0.8	0.47137	0.6	0.22136	0.43144	0.70828
grausam					gr��lich										
grausam	704.0	adj	Gefuehl	[peinigend]	dumpf	108344.0	adj	Relation	[unklar]	0.55	0.2437	0.0	0.0	0.0	0.51089
grausam	704.0	adj	Gefuehl	[peinigend]	dumpf	3150.0	adj	Perzeption	[dunkel]	0.6	0.2783	0.0	0.0	0.0	0.52067
grausam	704.0	adj	Gefuehl	[peinigend]	dumpf	107490.0	adj	Gefuehl	[langweilig, uninteressant]	0.8	0.47137	0.5	0.19127	0.39292	0.70448
grausam	704.0	adj	Gefuehl	[peinigend]	dumpf	108346.0	adj	Perzeption	[miefig, moderig, modrig, muffig]	0.6	0.2783	0.0	0.0	0.0	0.51098
grausam	4557.0	adj	Verhalten	[brutal, gewalttätig]	dumpf	108344.0	adj	Relation	[unklar]	0.55	0.2437	0.0	0.0	0.0	0.53324
grausam	4557.0	adj	Verhalten	[brutal, gewalttätig]	dumpf	3150.0	adj	Perzeption	[dunkel]	0.6	0.2783	0.0	0.0	0.0	0.54301
grausam	4557.0	adj	Verhalten	[brutal, gewalttätig]	dumpf	107490.0	adj	Gefuehl	[langweilig, uninteressant]	0.6	0.2783	0.0	0.0	0.0	0.53556
grausam	4557.0	adj	Verhalten	[brutal, gewalttätig]	dumpf	108346.0	adj	Perzeption	[miefig, moderig, modrig, muffig]	0.6	0.2783	0.0	0.0	0.0	0.53333
grausam					gl�hend										
schauerlich					gr��lich										
schauerlich	799.0	adj	Gefuehl	[beängstigend]	dumpf	108344.0	adj	Relation	[unklar]	0.5	0.21239	0.0	0.0	0.0	0.44615
schauerlich	799.0	adj	Gefuehl	[beängstigend]	dumpf	3150.0	adj	Perzeption	[dunkel]	0.55	0.2437	0.0	0.0	0.0	0.45593
schauerlich	799.0	adj	Gefuehl	[beängstigend]	dumpf	107490.0	adj	Gefuehl	[langweilig, uninteressant]	0.75	0.41148	0.44444	0.19127	0.3468	0.63975
schauerlich	799.0	adj	Gefuehl	[beängstigend]	dumpf	108346.0	adj	Perzeption	[miefig, moderig, modrig, muffig]	0.55	0.2437	0.0	0.0	0.0	0.44625
schauerlich	96289.0	adj	Allgemein	[bös, böse]	dumpf	108344.0	adj	Relation	[unklar]	0.5	0.21239	0.0	0.0	0.0	0.43744
schauerlich	96289.0	adj	Allgemein	[bös, böse]	dumpf	3150.0	adj	Perzeption	[dunkel]	0.55	0.2437	0.0	0.0	0.0	0.44722
schauerlich	96289.0	adj	Allgemein	[bös, böse]	dumpf	107490.0	adj	Gefuehl	[langweilig, uninteressant]	0.55	0.2437	0.0	0.0	0.0	0.43976
schauerlich	96289.0	adj	Allgemein	[bös, böse]	dumpf	108346.0	adj	Perzeption	[miefig, moderig, modrig, muffig]	0.55	0.2437	0.0	0.0	0.0	0.43753
schauerlich					gl�hend										
gr��lich					dumpf										
gr��lich					gl�hend										
dumpf					gl�hend										
